Timestamp,Temperature,Pressure,Vibration,Speed,Current,Voltage,Flow_Rate,Humidity,Material_Thickness,Tool_Wear,Response
2015-10-04 19:15:00,70.9,15.0,1.6,1189,4.2,224,12.7,45,2.2,0.39,0
2015-10-04 19:30:00,70.3,15.1,1.6,1195,4.0,221,12.8,41,2.2,0.39,0
2015-10-04 19:45:00,74.1,15.1,1.6,1189,4.3,220,12.6,46,2.1,0.38,0
2015-10-04 20:00:00,69.5,15.7,1.5,1196,3.9,224,12.8,41,2.3,0.35,0
2015-10-04 20:15:00,73.0,14.9,1.9,1200,4.3,222,12.6,43,2.2,0.42,0
2015-10-04 20:30:00,72.5,15.4,1.8,1197,3.9,221,12.6,44,2.1,0.42,0
2015-10-04 20:45:00,71.3,15.7,1.5,1192,4.1,222,12.6,43,2.3,0.37,0
2015-10-04 21:00:00,73.0,15.2,1.7,1190,4.3,219,12.6,42,2.2,0.38,0
2015-10-04 21:15:00,73.6,15.2,1.8,1191,4.3,220,12.7,44,2.2,0.39,0
2015-10-04 21:30:00,72.8,15.3,1.7,1187,4.3,221,12.8,42,2.2,0.42,1
2015-10-04 21:45:00,74.6,15.0,1.7,1207,4.2,215,12.2,46,2.1,0.37,1
2015-10-04 22:00:00,73.8,15.5,1.6,1202,4.0,220,12.6,44,2.1,0.4,0
2015-10-04 22:15:00,75.7,15.0,1.8,1204,4.1,217,12.4,41,2.1,0.4,1
2015-10-04 22:30:00,74.9,14.6,1.8,1206,4.2,222,12.7,46,2.2,0.41,0
2015-10-04 22:45:00,74.2,15.0,1.7,1203,4.1,222,12.5,47,2.0,0.38,1
2015-10-04 23:00:00,76.0,15.2,1.9,1193,4.4,218,12.3,47,2.1,0.39,0
2015-10-04 23:15:00,74.6,15.7,1.8,1192,4.3,219,12.4,46,2.2,0.41,1
2015-10-04 23:30:00,75.8,14.7,1.8,1198,4.2,219,12.6,45,2.1,0.39,1
2015-10-04 23:45:00,75.2,15.0,1.8,1193,4.1,220,12.5,45,2.1,0.41,1
2015-10-05 00:00:00,76.3,14.7,1.9,1202,4.1,219,12.3,45,2.2,0.42,1
2015-10-05 00:15:00,77.3,14.9,2.0,1206,4.2,220,12.7,43,2.1,0.41,1
2015-10-05 00:30:00,76.2,14.8,1.9,1196,4.2,217,12.7,47,2.1,0.45,0
2015-10-05 00:45:00,76.3,14.9,1.7,1194,4.3,221,12.2,46,2.1,0.42,1
2015-10-05 01:00:00,77.1,15.0,2.0,1208,4.3,217,12.1,43,2.1,0.42,0
2015-10-05 01:15:00,78.2,14.7,1.9,1203,4.1,218,12.3,42,2.1,0.43,0
2015-10-05 01:30:00,76.4,15.4,1.9,1179,4.2,218,12.3,47,2.1,0.43,0
2015-10-05 01:45:00,77.9,14.6,2.0,1211,4.2,214,12.0,50,2.1,0.44,1
2015-10-05 02:00:00,79.8,14.3,1.9,1233,4.2,220,12.1,46,2.1,0.43,1
2015-10-05 02:15:00,79.9,14.0,1.9,1207,4.4,217,12.4,43,2.1,0.44,1
2015-10-05 02:30:00,77.8,14.6,2.0,1217,4.2,219,12.4,46,2.2,0.43,1
2015-10-05 02:45:00,78.0,15.2,2.0,1220,4.2,219,12.0,44,2.1,0.44,1
2015-10-05 03:00:00,81.0,13.9,2.2,1205,4.2,219,12.0,49,1.9,0.44,1
2015-10-05 03:15:00,81.2,13.6,2.0,1195,4.3,217,12.1,46,2.0,0.42,0
2015-10-05 03:30:00,80.8,14.3,2.2,1200,4.5,220,12.0,48,1.9,0.45,1
2015-10-05 03:45:00,79.2,14.7,2.0,1197,4.4,218,12.2,45,2.0,0.43,0
2015-10-05 04:00:00,81.5,14.7,2.1,1217,4.3,219,12.1,47,2.0,0.45,1
2015-10-05 04:15:00,82.1,14.7,2.2,1214,4.3,218,12.2,51,2.0,0.48,1
2015-10-05 04:30:00,83.1,14.1,2.2,1214,4.5,215,12.0,48,1.9,0.46,1
2015-10-05 04:45:00,79.4,14.9,2.0,1212,4.4,216,12.3,47,2.0,0.41,0
2015-10-05 05:00:00,82.3,14.2,2.0,1207,4.4,218,12.3,46,1.9,0.43,1
2015-10-05 05:15:00,80.0,14.5,2.2,1221,4.4,218,12.1,47,2.0,0.44,1
2015-10-05 05:30:00,82.2,14.1,2.1,1203,4.4,218,12.0,44,2.0,0.47,1
2015-10-05 05:45:00,84.0,14.1,2.2,1224,4.4,215,12.4,50,2.0,0.44,1
2015-10-05 06:00:00,80.7,14.7,2.2,1204,4.3,219,12.2,48,2.0,0.45,1
2015-10-05 06:15:00,81.8,14.2,2.1,1221,4.4,218,12.0,49,2.0,0.46,1
2015-10-05 06:30:00,80.7,14.3,2.0,1215,4.1,218,12.2,49,2.0,0.41,1
2015-10-05 06:45:00,79.4,15.3,1.8,1203,4.3,221,12.6,46,2.1,0.4,1
2015-10-05 07:00:00,79.1,14.1,2.0,1205,4.3,219,12.3,47,2.1,0.42,0
2015-10-05 07:15:00,79.1,14.5,2.0,1215,4.2,216,12.6,46,2.1,0.44,1
2015-10-05 07:30:00,81.3,14.2,2.1,1234,4.5,219,12.2,47,1.9,0.46,1
2015-10-05 07:45:00,81.0,14.4,2.1,1220,4.5,219,12.2,44,2.0,0.44,1
2015-10-05 08:00:00,81.3,14.1,2.1,1222,4.4,219,11.9,47,1.9,0.5,1
2015-10-05 08:15:00,82.3,13.8,2.0,1234,4.2,217,12.5,47,1.9,0.4,1
2015-10-05 08:30:00,80.6,14.4,2.0,1205,4.3,217,12.1,47,2.1,0.42,0
2015-10-05 08:45:00,80.5,14.0,2.1,1220,4.1,217,12.3,47,2.0,0.44,1
2015-10-05 09:00:00,80.4,14.9,1.9,1220,4.3,216,11.9,48,2.0,0.42,0
2015-10-05 09:15:00,81.6,14.2,2.1,1217,4.4,215,12.5,45,2.0,0.44,1
2015-10-05 09:30:00,79.8,14.6,1.8,1213,4.2,214,12.4,44,2.1,0.43,1
2015-10-05 09:45:00,79.8,14.3,2.2,1208,4.4,221,11.9,45,2.0,0.45,1
2015-10-05 10:00:00,80.1,14.3,2.0,1221,4.3,214,11.9,45,2.1,0.44,0
2015-10-05 10:15:00,78.3,14.7,1.9,1201,4.1,216,12.0,43,2.2,0.41,1
2015-10-05 10:30:00,77.3,14.9,1.9,1196,4.3,217,12.5,47,2.1,0.39,1
2015-10-05 10:45:00,79.4,14.6,2.1,1201,4.5,218,12.1,48,2.1,0.4,0
2015-10-05 11:00:00,75.9,15.5,1.8,1217,4.2,217,12.6,46,2.1,0.4,1
2015-10-05 11:15:00,76.3,15.1,1.8,1203,4.2,219,12.1,47,2.1,0.4,0
2015-10-05 11:30:00,77.2,14.8,2.0,1201,4.1,221,12.3,45,2.0,0.41,1
2015-10-05 11:45:00,78.4,14.3,1.9,1210,4.2,215,12.1,45,2.0,0.47,1
2015-10-05 12:00:00,78.9,14.7,2.0,1221,4.3,216,12.7,47,2.1,0.47,1
2015-10-05 12:15:00,74.1,15.0,1.8,1207,4.2,223,12.7,46,2.1,0.42,0
2015-10-05 12:30:00,77.1,14.4,2.0,1188,4.2,220,12.2,45,2.0,0.44,1
2015-10-05 12:45:00,76.4,15.2,1.9,1208,4.3,222,12.2,47,2.1,0.45,1
2015-10-05 13:00:00,73.4,15.1,1.9,1194,4.1,219,12.7,46,2.1,0.39,0
2015-10-05 13:15:00,76.1,14.7,1.9,1209,4.3,221,12.4,44,2.2,0.41,0
2015-10-05 13:30:00,72.5,14.6,1.8,1213,4.2,218,12.9,45,2.2,0.42,1
2015-10-05 13:45:00,73.9,14.6,1.7,1208,4.2,219,12.3,45,2.3,0.41,0
2015-10-05 14:00:00,76.1,15.2,1.8,1194,4.1,220,12.7,45,2.2,0.45,1
2015-10-05 14:15:00,74.8,14.8,1.9,1188,4.2,218,12.3,45,2.2,0.44,0
2015-10-05 14:30:00,73.6,14.9,1.8,1204,4.2,221,12.9,47,2.1,0.43,1
2015-10-05 14:45:00,74.8,15.3,2.1,1204,4.2,220,12.5,42,2.1,0.44,1
2015-10-05 15:00:00,73.0,15.1,1.7,1206,3.9,219,12.5,44,2.1,0.38,0
2015-10-05 15:15:00,73.7,14.3,1.7,1196,4.1,220,12.6,46,2.2,0.41,1
2015-10-05 15:30:00,71.6,15.3,1.5,1194,4.1,221,12.5,44,2.2,0.36,0
2015-10-05 15:45:00,71.2,15.5,1.5,1193,4.1,224,12.6,45,2.2,0.34,0
2015-10-05 16:00:00,70.8,15.8,1.4,1195,4.1,220,12.5,42,2.1,0.35,1
2015-10-05 16:15:00,72.5,15.5,1.5,1199,4.2,216,12.5,45,2.3,0.35,0
2015-10-05 16:30:00,73.6,14.8,1.8,1220,4.1,220,12.4,48,2.1,0.39,0
2015-10-05 16:45:00,71.0,15.2,1.5,1185,4.1,225,12.5,42,2.2,0.39,0
2015-10-05 17:00:00,73.7,14.7,1.5,1203,4.2,224,12.6,44,2.2,0.36,1
2015-10-05 17:15:00,73.6,14.9,1.6,1199,4.1,220,12.3,44,2.2,0.38,0
2015-10-05 17:30:00,72.2,15.5,1.5,1198,4.2,222,12.9,46,2.1,0.42,0
2015-10-05 17:45:00,72.6,15.6,1.7,1194,4.0,219,12.7,44,2.1,0.4,1
2015-10-05 18:00:00,71.9,15.4,1.7,1195,4.1,223,12.5,42,2.2,0.4,0
2015-10-05 18:15:00,72.3,15.3,1.7,1199,4.0,221,12.6,46,2.2,0.4,0
2015-10-05 18:30:00,69.8,15.4,1.5,1181,4.0,225,13.0,40,2.3,0.4,0
2015-10-05 18:45:00,70.0,15.7,1.5,1192,4.0,221,12.9,47,2.2,0.41,0
2015-10-05 19:00:00,70.8,15.0,1.6,1190,4.1,221,12.5,45,2.2,0.41,1
2015-10-05 19:15:00,70.6,16.1,1.5,1186,4.0,220,13.1,40,2.2,0.39,0
2015-10-05 19:30:00,70.7,15.4,1.6,1192,4.0,222,12.7,48,2.2,0.4,0
2015-10-05 19:45:00,71.7,15.0,1.8,1187,4.1,221,12.7,44,2.2,0.4,0
2015-10-05 20:00:00,70.7,15.4,1.6,1201,4.2,221,12.9,42,2.2,0.42,1
2015-10-05 20:15:00,72.2,15.2,1.8,1200,4.3,220,12.4,43,2.2,0.45,1
2015-10-05 20:30:00,73.1,15.2,1.6,1216,4.2,222,12.8,41,2.1,0.4,1
2015-10-05 20:45:00,71.7,15.7,1.6,1217,4.1,223,12.8,43,2.1,0.4,0
2015-10-05 21:00:00,74.5,15.2,1.7,1201,4.3,220,12.4,48,2.1,0.42,1
2015-10-05 21:15:00,71.9,16.1,1.6,1183,4.2,222,13.1,43,2.1,0.4,1
2015-10-05 21:30:00,72.9,15.5,1.7,1193,4.2,220,12.5,41,2.1,0.45,1
2015-10-05 21:45:00,72.3,15.7,1.7,1197,4.1,224,12.4,47,2.2,0.4,0
2015-10-05 22:00:00,72.8,15.2,1.9,1210,4.1,225,12.8,46,2.2,0.41,1
2015-10-05 22:15:00,74.5,14.9,1.9,1201,4.2,222,12.7,42,2.2,0.42,1
2015-10-05 22:30:00,73.4,15.1,1.7,1197,4.2,218,12.6,45,2.3,0.36,0
2015-10-05 22:45:00,74.9,15.2,1.8,1203,4.2,227,12.4,43,2.2,0.41,0
2015-10-05 23:00:00,76.1,14.9,1.8,1204,4.1,217,12.3,40,2.1,0.4,0
2015-10-05 23:15:00,75.7,14.9,2.0,1197,4.1,215,12.5,45,2.2,0.41,1
2015-10-05 23:30:00,74.5,14.7,1.8,1206,4.0,219,12.5,45,2.2,0.43,0
2015-10-05 23:45:00,73.9,14.9,1.8,1193,4.3,222,12.4,41,2.2,0.39,0
2015-10-06 00:00:00,76.1,14.6,1.9,1202,4.2,222,12.5,47,2.1,0.41,1
2015-10-06 00:15:00,77.1,14.8,2.0,1197,4.2,218,12.5,46,2.0,0.47,1
2015-10-06 00:30:00,76.5,14.8,1.9,1199,4.3,224,12.3,44,2.1,0.39,1
2015-10-06 00:45:00,77.0,14.8,1.7,1181,4.2,220,12.0,47,2.1,0.39,0
2015-10-06 01:00:00,77.1,14.0,2.0,1204,4.2,218,12.2,45,2.1,0.45,1
2015-10-06 01:15:00,76.4,14.7,2.1,1204,4.3,219,12.8,47,2.1,0.45,0
2015-10-06 01:30:00,77.5,15.1,1.8,1209,4.2,222,12.6,42,2.0,0.39,0
2015-10-06 01:45:00,77.8,15.0,1.9,1203,4.3,225,12.1,42,2.1,0.41,0
2015-10-06 02:00:00,78.1,14.3,1.9,1203,4.2,218,12.3,44,2.1,0.42,1
2015-10-06 02:15:00,79.1,14.6,2.0,1210,4.3,215,12.3,46,2.1,0.43,1
2015-10-06 02:30:00,78.9,14.2,1.9,1195,4.3,217,12.3,49,2.0,0.39,1
2015-10-06 02:45:00,79.3,14.2,2.0,1207,4.2,219,12.1,44,2.0,0.39,1
2015-10-06 03:00:00,79.5,14.5,2.2,1214,4.3,219,12.7,42,2.0,0.49,0
2015-10-06 03:15:00,80.9,14.2,2.0,1231,4.3,219,12.4,49,2.0,0.44,1
2015-10-06 03:30:00,80.1,14.8,2.0,1221,4.4,213,12.4,46,2.1,0.47,1
2015-10-06 03:45:00,80.2,14.1,2.1,1227,4.3,219,12.2,46,2.1,0.38,0
2015-10-06 04:00:00,80.0,14.5,2.0,1198,4.4,220,12.2,51,2.1,0.43,0
2015-10-06 04:15:00,78.8,14.4,2.0,1212,4.2,221,12.2,44,2.1,0.43,1
2015-10-06 04:30:00,81.7,13.9,2.2,1204,4.4,215,12.1,46,2.0,0.44,1
2015-10-06 04:45:00,77.4,14.8,2.1,1208,4.4,219,12.4,45,2.1,0.47,0
2015-10-06 05:00:00,80.4,14.1,2.3,1213,4.3,215,12.2,46,2.0,0.46,1
2015-10-06 05:15:00,80.6,14.1,2.1,1209,4.4,218,12.2,45,2.0,0.45,1
2015-10-06 05:30:00,81.9,14.3,2.1,1207,4.3,218,11.9,44,2.0,0.42,0
2015-10-06 05:45:00,80.7,14.2,2.0,1202,4.3,214,12.3,44,2.0,0.42,0
2015-10-06 06:00:00,82.5,13.9,2.4,1211,4.3,215,12.2,44,2.0,0.44,1
2015-10-06 06:15:00,81.9,14.1,2.3,1197,4.3,214,12.5,46,2.0,0.45,1
2015-10-06 06:30:00,81.3,14.0,2.3,1223,4.4,217,12.2,45,2.0,0.49,1
2015-10-06 06:45:00,81.4,14.2,2.2,1217,4.4,214,12.2,49,1.9,0.49,1
2015-10-06 07:00:00,81.7,14.0,2.1,1210,4.2,216,12.0,48,1.8,0.44,0
2015-10-06 07:15:00,80.3,15.2,2.3,1206,4.3,216,12.2,48,2.0,0.49,1
2015-10-06 07:30:00,82.6,14.4,2.1,1225,4.3,213,12.1,44,2.0,0.46,1
2015-10-06 07:45:00,81.1,14.7,1.9,1224,4.3,217,12.2,48,2.1,0.42,1
2015-10-06 08:00:00,80.9,13.8,2.1,1217,4.3,215,12.2,45,2.0,0.43,1
2015-10-06 08:15:00,81.8,14.6,2.1,1217,4.4,220,12.2,46,2.0,0.48,0
2015-10-06 08:30:00,80.3,14.4,2.0,1218,4.2,216,12.3,45,2.0,0.44,1
2015-10-06 08:45:00,80.5,14.7,2.0,1211,4.2,217,12.3,46,2.0,0.46,0
2015-10-06 09:00:00,80.5,14.4,2.0,1205,4.5,217,12.8,44,2.0,0.44,0
2015-10-06 09:15:00,79.2,14.2,2.0,1198,4.4,217,12.3,46,2.0,0.47,0
2015-10-06 09:30:00,81.1,14.6,2.2,1206,4.2,218,12.4,43,2.0,0.45,1
2015-10-06 09:45:00,78.9,14.3,2.0,1215,4.1,216,12.6,44,1.9,0.43,0
2015-10-06 10:00:00,78.9,14.6,2.1,1201,4.3,217,12.4,47,2.1,0.49,1
2015-10-06 10:15:00,80.1,14.2,2.0,1230,4.2,219,12.5,48,2.0,0.43,1
2015-10-06 10:30:00,79.9,14.5,2.0,1207,4.2,215,12.2,50,2.0,0.4,0
2015-10-06 10:45:00,79.4,14.1,2.0,1216,4.2,218,12.1,43,2.1,0.47,1
2015-10-06 11:00:00,77.6,14.9,2.0,1198,4.1,217,12.3,45,2.0,0.42,0
2015-10-06 11:15:00,77.3,14.7,2.0,1207,4.2,219,12.4,46,2.1,0.42,1
2015-10-06 11:30:00,77.5,13.9,2.0,1195,4.2,217,12.5,48,2.1,0.43,0
2015-10-06 11:45:00,77.6,15.0,2.3,1204,4.3,217,12.2,43,2.1,0.47,1
2015-10-06 12:00:00,76.1,15.1,2.0,1206,4.2,222,12.2,41,2.2,0.42,1
2015-10-06 12:15:00,78.7,15.2,1.7,1215,4.2,217,12.4,44,2.1,0.43,1
2015-10-06 12:30:00,76.3,14.7,1.9,1217,4.3,219,12.7,44,2.1,0.41,1
2015-10-06 12:45:00,74.3,15.1,1.8,1189,4.1,217,13.0,48,2.1,0.42,0
2015-10-06 13:00:00,74.7,15.2,1.7,1190,4.2,223,12.4,48,2.2,0.38,0
2015-10-06 13:15:00,74.9,15.3,1.9,1202,4.2,225,13.0,45,2.0,0.43,1
2015-10-06 13:30:00,74.5,15.1,1.7,1203,4.2,221,12.7,46,2.2,0.43,0
2015-10-06 13:45:00,74.5,14.9,1.7,1196,4.2,222,12.2,48,2.2,0.41,1
2015-10-06 14:00:00,71.8,15.8,1.8,1205,4.1,224,12.4,42,2.2,0.39,0
2015-10-06 14:15:00,72.9,14.4,1.6,1192,4.0,222,12.8,46,2.1,0.4,0
2015-10-06 14:30:00,73.5,15.2,1.7,1198,4.2,222,12.2,43,2.2,0.41,1
2015-10-06 14:45:00,77.8,14.5,2.1,1211,4.4,220,12.6,48,2.1,0.44,1
2015-10-06 15:00:00,71.8,15.3,1.8,1199,4.0,224,12.4,45,2.3,0.39,0
2015-10-06 15:15:00,72.6,15.7,1.9,1201,4.2,224,12.8,43,2.2,0.42,0
2015-10-06 15:30:00,71.5,15.0,1.7,1186,4.1,223,13.0,46,2.2,0.4,0
2015-10-06 15:45:00,71.9,15.3,1.6,1202,4.2,221,12.5,43,2.2,0.37,0
2015-10-06 16:00:00,71.8,15.5,1.7,1182,4.2,223,12.6,44,2.2,0.4,1
2015-10-06 16:15:00,70.7,15.5,1.5,1200,4.1,221,12.8,43,2.2,0.38,0
2015-10-06 16:30:00,68.9,15.3,1.4,1194,4.1,224,12.4,41,2.3,0.37,0
2015-10-06 16:45:00,69.6,15.2,1.7,1196,4.0,223,12.8,44,2.3,0.43,1
2015-10-06 17:00:00,73.2,15.1,1.6,1186,4.2,218,12.6,42,2.2,0.37,0
2015-10-06 17:15:00,72.0,15.1,1.6,1195,4.1,220,12.6,43,2.1,0.39,0
2015-10-06 17:30:00,69.4,15.7,1.5,1204,4.0,222,12.8,44,2.3,0.4,0
2015-10-06 17:45:00,72.0,15.5,1.6,1199,4.1,220,12.9,41,2.3,0.4,0
2015-10-06 18:00:00,71.4,15.3,1.7,1179,3.8,222,12.5,42,2.1,0.42,0
2015-10-06 18:15:00,73.1,15.1,1.8,1200,4.1,223,12.8,46,2.3,0.42,0
2015-10-06 18:30:00,70.6,15.7,1.5,1189,3.9,226,12.8,45,2.1,0.4,0
2015-10-06 18:45:00,70.7,15.6,1.5,1192,4.1,223,12.3,45,2.3,0.38,1
2015-10-06 19:00:00,72.2,14.7,1.8,1189,4.1,220,12.9,47,2.2,0.4,0
2015-10-06 19:15:00,74.4,14.9,1.9,1198,4.4,219,12.5,48,2.2,0.42,1
2015-10-06 19:30:00,69.9,15.1,1.7,1198,4.1,220,12.7,45,2.3,0.41,0
2015-10-06 19:45:00,71.1,15.7,1.6,1178,4.0,223,12.8,39,2.2,0.37,0
2015-10-06 20:00:00,72.6,14.9,1.7,1204,4.2,219,12.8,45,2.2,0.4,0
2015-10-06 20:15:00,73.2,15.5,1.7,1199,4.1,221,12.5,48,2.2,0.4,1
2015-10-06 20:30:00,73.0,15.2,1.7,1205,4.3,224,12.4,46,2.2,0.43,0
2015-10-06 20:45:00,72.6,15.2,1.7,1188,4.0,220,12.6,44,2.1,0.4,0
2015-10-06 21:00:00,73.6,14.7,1.8,1208,4.2,219,12.4,46,2.2,0.4,0
2015-10-06 21:15:00,72.2,15.3,1.7,1185,4.0,220,12.7,46,2.3,0.38,0
2015-10-06 21:30:00,72.6,15.3,1.6,1183,4.2,221,12.6,42,2.2,0.39,0
2015-10-06 21:45:00,72.6,15.4,1.6,1198,4.1,219,12.5,43,2.2,0.38,0
2015-10-06 22:00:00,73.8,15.3,2.1,1195,4.0,225,12.6,44,2.1,0.42,1
2015-10-06 22:15:00,73.1,15.0,1.8,1206,4.1,222,13.0,43,2.1,0.43,1
2015-10-06 22:30:00,72.8,15.3,1.8,1197,3.9,222,12.7,43,2.1,0.41,0
2015-10-06 22:45:00,70.6,15.0,1.5,1200,4.0,223,12.8,41,2.2,0.37,0
2015-10-06 23:00:00,75.1,15.3,1.9,1218,4.2,219,12.7,43,2.2,0.42,1
2015-10-06 23:15:00,74.3,15.0,1.6,1200,4.0,221,12.5,46,2.0,0.37,0
2015-10-06 23:30:00,76.6,14.9,1.9,1212,4.2,220,12.4,47,2.1,0.41,0
2015-10-06 23:45:00,73.0,15.3,1.7,1196,4.2,219,12.6,45,2.1,0.39,0
2015-10-07 00:00:00,77.1,14.5,2.0,1198,4.2,223,12.3,42,2.1,0.43,0
2015-10-07 00:15:00,77.1,14.9,2.1,1198,4.3,219,12.4,46,2.1,0.43,0
2015-10-07 00:30:00,76.3,15.6,2.0,1203,4.2,221,12.3,43,2.0,0.46,1
2015-10-07 00:45:00,77.7,14.6,1.9,1226,4.2,219,12.3,46,2.1,0.46,1
2015-10-07 01:00:00,77.9,14.6,2.0,1209,4.2,219,12.2,47,2.1,0.42,0
2015-10-07 01:15:00,78.2,14.6,2.0,1211,4.3,216,12.1,44,2.1,0.44,0
2015-10-07 01:30:00,77.8,14.3,1.9,1208,4.2,219,12.0,46,2.0,0.4,0
2015-10-07 01:45:00,75.8,14.7,1.9,1213,4.2,218,12.4,45,2.1,0.44,1
2015-10-07 02:00:00,78.3,14.5,2.2,1214,4.3,213,12.0,46,2.1,0.43,1
2015-10-07 02:15:00,78.4,14.5,2.0,1197,4.1,216,12.2,43,2.2,0.45,0
2015-10-07 02:30:00,79.2,14.3,1.9,1227,4.4,219,12.3,45,2.1,0.46,0
2015-10-07 02:45:00,79.0,14.4,2.1,1199,4.2,221,12.2,43,2.2,0.46,0
2015-10-07 03:00:00,79.9,13.9,2.0,1202,4.3,221,12.3,50,2.0,0.41,0
2015-10-07 03:15:00,81.3,14.5,2.2,1215,4.4,217,12.1,51,2.0,0.45,1
2015-10-07 03:30:00,79.8,14.4,1.9,1207,4.2,218,12.3,45,2.1,0.42,0
2015-10-07 03:45:00,79.4,14.4,2.1,1201,4.3,217,12.2,47,2.0,0.46,1
2015-10-07 04:00:00,81.8,13.8,2.3,1211,4.2,215,12.3,46,2.1,0.46,1
2015-10-07 04:15:00,80.7,14.1,2.1,1209,4.3,217,12.2,46,2.1,0.43,1
2015-10-07 04:30:00,80.8,14.8,2.2,1232,4.4,221,12.5,49,2.0,0.46,1
2015-10-07 04:45:00,80.0,14.9,2.2,1209,4.3,218,11.9,43,2.0,0.47,1
2015-10-07 05:00:00,80.8,14.2,2.4,1201,4.2,216,12.3,46,2.0,0.48,1
2015-10-07 05:15:00,82.5,14.3,2.2,1208,4.4,218,12.4,47,2.0,0.49,1
2015-10-07 05:30:00,81.2,14.2,2.1,1207,4.5,215,12.5,46,2.1,0.42,1
2015-10-07 05:45:00,80.5,14.5,2.2,1221,4.3,217,12.2,45,2.0,0.45,1
2015-10-07 06:00:00,82.4,14.6,2.2,1207,4.3,213,12.3,44,1.9,0.47,1
2015-10-07 06:15:00,81.6,14.4,2.0,1212,4.4,218,12.2,43,2.0,0.48,1
2015-10-07 06:30:00,81.2,14.2,2.1,1189,4.3,216,12.1,46,2.0,0.46,1
2015-10-07 06:45:00,81.4,14.5,2.2,1203,4.3,216,12.1,44,2.0,0.48,1
2015-10-07 07:00:00,81.1,14.4,2.2,1200,4.5,221,12.1,49,1.9,0.45,1
2015-10-07 07:15:00,80.3,14.4,2.1,1224,4.4,217,12.5,48,2.1,0.45,1
2015-10-07 07:30:00,81.5,15.1,2.2,1212,4.4,217,12.6,46,2.0,0.45,1
2015-10-07 07:45:00,79.6,14.8,2.1,1198,4.5,215,12.1,44,2.0,0.44,1
2015-10-07 08:00:00,81.1,14.6,2.2,1209,4.2,220,12.1,42,2.0,0.47,1
2015-10-07 08:15:00,81.0,13.8,2.2,1217,4.4,219,12.2,44,2.0,0.45,0
2015-10-07 08:30:00,80.4,14.8,2.0,1208,4.5,220,12.3,48,2.1,0.43,0
2015-10-07 08:45:00,79.8,14.8,2.0,1212,4.2,214,12.3,49,2.1,0.44,0
2015-10-07 09:00:00,78.9,14.4,2.0,1217,4.2,218,12.1,45,1.9,0.44,0
2015-10-07 09:15:00,81.5,14.4,2.1,1223,4.4,219,11.8,45,2.0,0.47,1
2015-10-07 09:30:00,81.4,14.0,2.2,1196,4.2,217,12.2,47,2.0,0.46,1
2015-10-07 09:45:00,80.8,14.3,1.9,1218,4.3,215,12.1,47,2.0,0.41,1
2015-10-07 10:00:00,79.2,14.5,2.1,1207,4.2,218,12.2,47,2.1,0.46,1
2015-10-07 10:15:00,77.6,14.3,2.0,1198,4.1,223,12.5,46,2.1,0.47,0
2015-10-07 10:30:00,79.1,14.9,2.2,1208,4.4,214,12.7,47,2.1,0.43,1
2015-10-07 10:45:00,77.2,14.8,1.9,1200,4.2,214,12.5,45,2.1,0.42,0
2015-10-07 11:00:00,77.4,15.0,2.1,1204,4.3,219,12.3,42,2.1,0.42,0
2015-10-07 11:15:00,78.1,14.5,1.9,1212,4.2,220,11.8,50,2.0,0.44,0
2015-10-07 11:30:00,78.6,14.4,2.0,1211,4.3,216,12.4,50,2.0,0.44,1
2015-10-07 11:45:00,77.7,15.0,2.1,1200,4.4,219,12.6,46,2.1,0.44,1
2015-10-07 12:00:00,76.5,15.0,2.0,1208,4.1,216,12.4,44,2.1,0.43,1
2015-10-07 12:15:00,77.9,14.7,1.9,1210,4.3,219,12.6,43,2.1,0.41,0
2015-10-07 12:30:00,76.7,15.5,1.9,1191,4.3,220,12.5,47,2.1,0.42,0
2015-10-07 12:45:00,75.1,14.8,1.8,1201,4.4,218,12.5,44,2.1,0.48,0
2015-10-07 13:00:00,74.3,15.6,1.7,1207,4.0,219,12.6,44,2.2,0.4,1
2015-10-07 13:15:00,75.2,14.7,1.7,1191,4.1,222,12.6,42,2.1,0.41,0
2015-10-07 13:30:00,78.1,14.8,1.9,1213,4.4,218,12.5,47,2.1,0.45,0
2015-10-07 13:45:00,73.8,15.1,1.7,1169,4.1,216,12.5,46,2.2,0.41,0
2015-10-07 14:00:00,73.8,16.0,1.7,1197,4.1,217,12.6,47,2.3,0.4,0
2015-10-07 14:15:00,74.0,15.6,1.7,1205,4.3,220,12.3,46,2.1,0.42,0
2015-10-07 14:30:00,75.6,15.4,1.9,1215,4.1,221,12.5,44,2.1,0.44,0
2015-10-07 14:45:00,72.1,14.9,1.6,1197,4.1,224,12.4,45,2.2,0.39,1
2015-10-07 15:00:00,72.2,14.6,1.7,1192,4.0,225,12.4,43,2.2,0.39,0
2015-10-07 15:15:00,72.1,15.1,1.7,1199,4.2,224,12.6,43,2.2,0.35,1
2015-10-07 15:30:00,72.8,15.3,1.6,1209,4.1,223,12.5,45,2.1,0.35,0
2015-10-07 15:45:00,72.6,15.2,1.7,1191,4.2,225,13.1,47,2.1,0.42,1
2015-10-07 16:00:00,73.0,15.5,1.8,1196,4.2,220,12.2,41,2.2,0.39,1
2015-10-07 16:15:00,69.6,15.4,1.7,1188,3.9,226,12.8,43,2.3,0.41,1
2015-10-07 16:30:00,71.0,15.0,1.6,1201,4.2,222,12.7,42,2.2,0.37,0
